country,year,area_selvatica_km2,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,tecnicos_RD,countryCode,region,incomeLevel,occurrenceCount,occurrenceCount_publisher,gbif_member,ogp_membership
Liberia,2003,81318.6,111370.0,,,-1.41765511035919,1.0,0.0318689,239.779556677091,,,,,,,,LR,Sub-Saharan Africa ,Low income,,,No,No
Liberia,2004,81016.0,111370.0,,,-1.41659450531006,1.42,0.0310112,284.140223992458,,,,,,,,LR,Sub-Saharan Africa ,Low income,,,No,No
Liberia,2005,80713.4,111370.0,,,-1.41505181789398,1.08,,287.487333441381,,,,,,,,LR,Sub-Saharan Africa ,Low income,,,No,No
Liberia,2006,80410.8,111370.0,,,-1.21079874038696,3.55,,320.55808618515,89.2062301635742,,,,,,,LR,Sub-Saharan Africa ,Low income,,,No,No
Liberia,2007,80108.2,111370.0,,,-1.16072571277618,4.15,0.551377,374.211308104278,,,,,,,,LR,Sub-Saharan Africa ,Low income,52443.0,,No,No
Liberia,2008,79805.6,111370.0,,,-1.21804714202881,2.14,0.53,451.713856283285,88.4250335693359,,,6.45407009124756,1.70166003704071,,,LR,Sub-Saharan Africa ,Low income,52149.0,,No,No
Liberia,2009,79503.0,111370.0,,,-1.19092416763306,2.33,2.0,448.386367025545,95.9832763671875,,,,,,,LR,Sub-Saharan Africa ,Low income,75901.0,,No,No
Liberia,2010,79200.4,111370.0,,,-1.2520444393158,4.36,2.3,492.252808033724,,,9.00753004752703,,,,,LR,Sub-Saharan Africa ,Low income,84056.0,,No,No
Liberia,2011,78897.8,111370.0,,,-1.22095167636871,9.22,2.5,568.087865520004,100.745734764563,43.64794921875,,,,,,LR,Sub-Saharan Africa ,Low income,70479.0,,No,Sí
Liberia,2012,78595.2,111370.0,,,-1.15850818157196,7.47,2.6,638.368751462083,,,10.838520055325,5.18434000015259,1.77711999416351,,,LR,Sub-Saharan Africa ,Low income,73483.0,,No,Sí
Liberia,2013,78292.6,111370.0,0.8,,-1.3646342754364,3.46,3.2,710.744570927863,52.1977055032725,,,5.65268993377685,1.69078004360199,,,LR,Sub-Saharan Africa ,Low income,76025.0,,No,Sí
Liberia,2014,77990.0,111370.0,0.8,,-1.3380823135376,9.45,5.41,706.714490064507,92.5530201850852,36.7695617675781,,6.76014995574951,2.20005011558533,,,LR,Sub-Saharan Africa ,Low income,109810.0,,No,Sí
Liberia,2015,77687.4,111370.0,0.8,,-1.37358951568604,10.71,10.0,692.590082351257,89.990046454263,36.3728485107422,,,2.11587468207978,,,LR,Sub-Saharan Africa ,Low income,92435.0,,No,Sí
Liberia,2016,77384.8,111370.0,0.8,,-1.31663775444031,17.19,15.7,714.613063145659,83.8891158492465,,,,2.11479684223088,,,LR,Sub-Saharan Africa ,Low income,101777.0,,No,Sí
Liberia,2017,77082.2,111370.0,1.2,,-1.36426866054535,21.09,16.3,699.269095727404,79.5952338903314,,,7.76910018920898,2.66330003738403,,,LR,Sub-Saharan Africa ,Low income,108301.0,8324.0,No,Sí
Liberia,2018,76779.6,111370.0,1.2,,-1.32320761680603,25.33,17.2777,692.203127129794,,,,7.96435022354126,2.50391006469727,,,LR,Sub-Saharan Africa ,Low income,120601.0,12836.0,Sí,Sí
Liberia,2019,76477.0,111370.0,1.2,,-1.39497494697571,21.98,18.3141,658.164180770507,,,,,2.16508193926132,,,LR,Sub-Saharan Africa ,Low income,140646.0,15872.0,Sí,Sí
Liberia,2020,76174.4,111370.0,1.2,,-1.45912337303162,10.6,19.4126,616.787867006715,72.4228278801865,37.7416801452637,,,2.13601415111746,,,LR,Sub-Saharan Africa ,Low income,147393.0,19148.0,Sí,Sí
Liberia,2021,75871.8,111370.0,1.2,,-1.40994322299957,26.16,20.5771,667.96610514319,67.4627150781073,,,7.36619997024536,2.4235999584198,,,LR,Sub-Saharan Africa ,Low income,152414.0,21492.0,Sí,Sí
Liberia,2022,75569.2,111370.0,1.2,,-1.43107986450195,25.91,21.8966,744.617175237387,66.5939255094706,,,,2.2760960068702,,,LR,Sub-Saharan Africa ,Low income,165990.0,28032.0,Sí,Sí
Liberia,2023,75266.6,111370.0,1.2,,-1.35536432266235,,23.4979,799.194470229642,,,,,2.2665256232687,,,LR,Sub-Saharan Africa ,Low income,191482.0,34667.0,Sí,Sí
Liberia,2024,,,1.2,,,,,846.277368387389,,,,,,,,LR,Sub-Saharan Africa ,Low income,225058.0,40752.0,Sí,Sí
Luxembourg,2000,867.0,2590.0,,1.58314,1.89046895503998,65.28,22.8873,48659.5988753233,98.2414703369141,98.0273284912109,9.96280002593994,,,3800.20738,,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2001,869.0,2590.0,,,,67.06,36.1634,48440.1420151355,99.3786163330078,95.656379699707,9.9181604385376,9.28065967559814,3.53973007202148,,,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2002,871.0,2590.0,,,1.97525644302368,83.08,39.84,53005.7339209179,99.7913970947266,95.4434585571289,11.6310997009277,,,,,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2003,873.0,2590.0,,1.6235,1.85602164268494,88.93,54.55,65689.3214536911,99.1101303100586,94.9043197631836,12.0609903335571,,,4345.49954,3766.86146,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2004,875.0,2590.0,,1.58819,1.87731623649597,156.39,65.88,76544.9170868473,99.0978927612305,94.1919326782227,,,,4461.66893,,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2005,877.0,2590.0,,1.55873,1.77208602428436,165.29,70.0,80988.1376230858,99.8659591674805,93.7901229858398,,,,4826.35315,3402.48383,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2006,879.0,2590.0,,1.64886,1.56682622432709,204.56,72.51,90788.8004876145,99.6400299072266,94.220832824707,9.85431003570557,,,4377.13881,2758.53182,LU,Europe & Central Asia,High income,,,No,No
Luxembourg,2007,881.0,2590.0,,1.57165,1.5860413312912,220.51,78.92,107475.320297978,99.5173110961914,94.9079666137695,,,,4618.93667,2781.97151,LU,Europe & Central Asia,High income,19292.0,,No,No
Luxembourg,2008,883.0,2590.0,,1.54663,1.61668634414673,323.29,82.23,120422.137934157,99.1816101074219,95.75830078125,10.6716299057007,,,4725.37233,3034.78539,LU,Europe & Central Asia,High income,20306.0,,Sí,No
Luxembourg,2009,885.0,2590.0,,1.58839,1.74351441860199,395.45,87.31,109419.746953106,,,,,,4852.27924,2866.71218,LU,Europe & Central Asia,High income,385971.0,403715.0,Sí,No
Luxembourg,2010,887.0,2590.0,,1.42373,1.71641802787781,452.89,90.62,110885.991378721,98.0030136108398,100.080001831055,18.2021293640137,,,5200.13851,3362.79778,LU,Europe & Central Asia,High income,374310.0,403715.0,Sí,No
Luxembourg,2011,887.0,2590.0,,1.42453,1.74265909194946,587.83,90.0299,119025.057203467,96.2988433837891,100.420967102051,,,,5525.72816,3289.3356,LU,Europe & Central Asia,High income,654538.0,826556.0,Sí,No
Luxembourg,2012,887.0,2590.0,,1.20664,1.66362190246582,593.83,91.9499,112584.676270958,98.7363967895508,100.609519958496,19.117790222168,9.27455043792725,3.87815999984741,4401.98152,2954.27959,LU,Europe & Central Asia,High income,738741.0,919686.0,Sí,No
Luxembourg,2013,887.0,2590.0,37.3,1.23381,1.62242209911346,765.94,93.7765,120000.140729859,97.7293472290039,103.469413757324,,,,4661.60191,2941.32078,LU,Europe & Central Asia,High income,752368.0,932491.0,Sí,No
Luxembourg,2014,887.0,2590.0,34.9,1.217,1.64794015884399,876.26,94.6702,123678.702143275,97.3061294555664,104.596977233887,,9.49374008178711,3.85569000244141,4782.93933,3094.04959,LU,Europe & Central Asia,High income,764202.0,933432.0,Sí,No
Luxembourg,2015,887.0,2590.0,32.5,1.25226,1.69270300865173,816.06,96.3767,105462.012584423,97.4022521972656,104.379188537598,20.2907104492188,9.33442974090576,3.76792001724243,4636.38043,3285.45138,LU,Europe & Central Asia,High income,1031652.0,1270578.0,Sí,No
Luxembourg,2016,887.0,2590.0,42.0,1.2669,1.65589165687561,874.4,98.1367,106899.293549552,97.4095687866211,106.08519744873,19.9203605651856,,,4802.1785,3109.11778,LU,Europe & Central Asia,High income,1036392.0,1275999.0,Sí,No
Luxembourg,2017,887.0,2590.0,40.9,1.23898,1.64544296264648,831.12,97.363,110193.213797228,96.7351989746094,106.78434753418,19.5990200042725,8.44626045227051,3.48645997047424,4969.23004,3166.02186,LU,Europe & Central Asia,High income,1324030.0,1579964.0,Sí,No
Luxembourg,2018,887.0,2590.0,40.9,1.1718,1.73641335964203,911.61,97.0613,116926.759593905,97.3428497314453,106.983123779297,19.3915195465088,8.64328002929688,3.66211009025574,4754.92191,,LU,Europe & Central Asia,High income,1530181.0,1774750.0,Sí,No
Luxembourg,2019,887.0,2590.0,51.2,1.18177,1.69548451900482,955.34,97.1206,112696.649059674,98.3345489501953,106.946510314941,19.3969497680664,8.67642974853516,3.73606991767883,5090.81552,,LU,Europe & Central Asia,High income,1591668.0,1829783.0,Sí,No
Luxembourg,2020,887.0,2590.0,51.2,1.09584,1.79238891601562,980.18,98.4596,116860.02817236,98.6442489624023,107.078948974609,19.961389541626,8.19499015808105,3.85349988937378,4688.80483,,LU,Europe & Central Asia,High income,2620540.0,2833271.0,Sí,No
Luxembourg,2021,887.0,2590.0,51.3,1.0412,1.67725694179535,1075.91,98.6609,134965.815442152,98.4758377075195,106.482757568359,20.7341499328613,8.69032955169678,3.71989011764526,4939.08633,,LU,Europe & Central Asia,High income,2624776.0,2768395.0,Sí,No
Luxembourg,2022,887.0,2590.0,55.8,0.97653,1.77222788333893,1170.6,98.242,123719.658915996,99.484260559082,107.83975982666,21.032600402832,8.45038032531738,3.70599007606506,4879.24254,,LU,Europe & Central Asia,High income,2857630.0,2967526.0,Sí,No
Luxembourg,2023,887.0,2590.0,55.8,,1.91421329975128,,99.3479,131407.681364513,99.0644607543945,107.744010925293,21.5371704101562,,,,,LU,Europe & Central Asia,High income,2992543.0,3085705.0,Sí,No
Luxembourg,2024,,,38.7,,,,98.7606,137516.587324367,,,,,,,,LU,Europe & Central Asia,High income,3224623.0,3314301.0,Sí,No
Madagascar,2000,130306.7,587040.0,,0.10032,-0.599425613880157,60.66,0.196395,280.282905559649,95.8474273681641,,2.02373003959656,15.8905096054077,2.4386899471283,14.76191,46.2998,MG,Sub-Saharan Africa ,Low income,,,No,No
Madagascar,2001,129838.01,587040.0,,0.18175,,61.8,0.222512,319.283278235657,96.3494110107422,,1.89465999603272,17.6824703216553,2.707200050354,49.00259,14.94379,MG,Sub-Saharan Africa ,Low income,,,No,No
Madagascar,2002,129369.32,587040.0,,0.20173,-0.324264049530029,41.2,0.33972,304.941777398445,96.6876831054688,,1.92859995365143,17.9367599487305,2.23179006576538,45.57217,14.61368,MG,Sub-Saharan Africa ,Low income,,,No,No
Madagascar,2003,128900.63,587040.0,,0.2907,-0.416089504957199,65.45,0.423252,352.620095849925,110.26619720459,,2.0998899936676,15.7631397247315,2.61094999313354,45.70833,10.88017,MG,Sub-Saharan Africa ,Low income,,,Sí,No
Madagascar,2004,128431.94,587040.0,,0.1926,-0.5878586769104,49.41,0.525354,272.20074858856,124.89672088623,,2.44068002700806,12.9607696533203,2.81261992454529,46.25,9.82981,MG,Sub-Saharan Africa ,Low income,,,Sí,No
Madagascar,2005,127963.25,587040.0,,0.15096,-0.38015428185463,57.31,0.567722,305.812074924388,128.547912597656,20.3285102844238,2.54628992080689,18.0330390930176,3.3096399307251,46.56194,10.6344,MG,Sub-Saharan Africa ,Low income,,,Sí,No
Madagascar,2006,127494.56,587040.0,,0.14119,-0.655422568321228,61.29,0.607552,324.146874882604,127.919273376465,22.8831806182861,2.74632000923157,15.3241901397705,2.83097004890442,46.24168,14.72437,MG,Sub-Saharan Africa ,Low income,,,Sí,No
Madagascar,2007,127025.87,587040.0,,0.12091,-0.499808996915817,109.04,0.65,419.548001431865,129.294372558594,25.2112007141113,3.13453006744385,18.0445499420166,2.90274000167847,46.80207,14.40809,MG,Sub-Saharan Africa ,Low income,329547.0,,Sí,No
Madagascar,2008,126557.18,587040.0,,0.11764,-0.684332251548767,82.64,1.65,512.579800058444,132.619201660156,27.4633598327637,3.23572993278503,16.2581405639648,2.55433988571167,45.1091,24.80437,MG,Sub-Saharan Africa ,Low income,373002.0,,Sí,No
Madagascar,2009,126088.49,587040.0,,0.13054,-0.841211676597595,85.76,1.63,446.315238370592,140.266357421875,28.5682106018066,3.44889998435974,22.5858306884766,2.82512998580933,43.80387,24.16244,MG,Sub-Saharan Africa ,Low income,469826.0,,Sí,No
Madagascar,2010,125619.8,587040.0,,0.09903,-0.995213866233826,80.16,1.7,450.009391645726,135.673193203157,,3.61032855425362,18.6357054482013,2.28856151148168,50.26629,15.41252,MG,Sub-Saharan Africa ,Low income,512604.0,1268.0,Sí,No
Madagascar,2011,125487.62,587295.0,,0.09067,-1.06907939910889,96.42,1.9,506.163691559309,135.663024043331,34.1198081970215,3.99246757065153,19.7796993255615,2.38168001174927,49.14874,16.51033,MG,Sub-Saharan Africa ,Low income,508984.0,18748.0,Sí,No
Madagascar,2012,125355.44,587295.0,,,-1.11727750301361,94.11,2.3,493.511162904211,136.435592632075,35.3920151133501,4.04987583552392,20.3257999420166,2.34067010879517,,,MG,Sub-Saharan Africa ,Low income,817977.0,18748.0,Sí,No
Madagascar,2013,125223.26,587295.0,1.9,,-1.14748251438141,112.7,3.0,515.301589361832,136.436484265628,,4.186720053214,13.9893798828125,1.77693998813629,,,MG,Sub-Saharan Africa ,Low income,841890.0,18748.0,Sí,No
Madagascar,2014,125091.08,587295.0,1.9,0.01321,-1.32273769378662,113.92,3.7,505.684922503435,137.445786724101,35.8148702330413,4.68533144082284,18.9667701721191,2.3812301158905,,,MG,Sub-Saharan Africa ,Low income,1170036.0,18748.0,Sí,No
Madagascar,2015,124958.9,587295.0,1.9,,-1.33208250999451,106.35,4.17397,445.320069480568,138.833200771878,36.1207695007324,4.65904652237845,16.9629096984863,2.21011996269226,,,MG,Sub-Saharan Africa ,Low income,1211453.0,36234.0,Sí,No
Madagascar,2016,124826.8,587295.0,2.0,0.01264,-1.22864735126495,100.7,4.71366,453.970714522463,134.676592456536,36.0765113830566,4.6583858057243,19.8381805419922,2.68719005584717,23.87432,19.40198,MG,Sub-Saharan Africa ,Low income,1158973.0,38741.0,Sí,No
Madagascar,2017,124694.6,587295.0,2.4,0.01275,-1.19451534748077,133.24,6.4,491.866848718929,139.186670285989,34.7709486382629,5.07525058069797,,2.70137416707567,29.61421,10.75458,MG,Sub-Saharan Africa ,Low income,1214094.0,138728.0,Sí,No
Madagascar,2018,124562.4,587295.0,2.3,,-1.21214354038239,124.8,7.7478,500.45718552916,132.689298160896,34.6266095687665,5.11877849200791,19.8180198669434,2.84409999847412,32.94427,12.60361,MG,Sub-Saharan Africa ,Low income,1126636.0,142739.0,Sí,No
Madagascar,2019,124430.3,587295.0,2.3,,-1.19339692592621,122.45,9.37944,499.818837622534,124.946579330031,32.8161749019587,5.28586006164551,17.9527918245618,3.01338389897728,,,MG,Sub-Saharan Africa ,Low income,1317365.0,239867.0,Sí,No
Madagascar,2020,124298.1,587295.0,3.1,,-1.05303573608398,175.76,11.3547,450.771615201509,126.585803806645,,5.17336117275841,,3.25443385103636,,,MG,Sub-Saharan Africa ,Low income,1459459.0,315174.0,Sí,No
Madagascar,2021,124165.967,587295.0,3.1,,-1.02791666984558,174.2,13.7459,483.469463351371,140.2656625108,34.1320359801924,5.3135678666922,,3.19807542117225,,,MG,Sub-Saharan Africa ,Low income,1548140.0,335624.0,Sí,No
Madagascar,2022,124033.789,587295.0,3.1,,-0.972033023834229,156.66,18.5532,503.514533472879,132.887817840118,,5.87562673022926,,3.06772823003204,,,MG,Sub-Saharan Africa ,Low income,1703821.0,354852.0,Sí,No
Madagascar,2023,123901.641,587295.0,3.1,,-1.02277612686157,,20.3671,508.718427705736,130.599039642521,,6.1466638463036,,3.04770386693564,,,MG,Sub-Saharan Africa ,Low income,2111196.0,420396.0,Sí,No
Madagascar,2024,,,5.1,,,,,544.997302693127,132.73958355273,,,,,,,MG,Sub-Saharan Africa ,Low income,2350664.0,531686.0,Sí,No
Mexico,2000,683813.5,1964380.0,,0.29205,0.276181936264038,5026.99,5.08138,7524.0271380091,109.118301391602,71.1195831298828,20.5259704589844,19.6461296081543,3.80870008468628,227.09051,95.2681,MX,Latin America & Caribbean ,Upper middle income,,,No,No
Mexico,2001,682375.46,1964380.0,,0.30815,,5434.53,7.03802,7952.76479510706,109.028007507324,72.8832092285156,21.3776397705078,20.6242809295654,4.0313401222229,235.3859,,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2002,680937.42,1964380.0,,0.33745,0.218386545777321,5962.27,11.9,7983.03398381759,109.220031738281,75.1482925415039,22.3153591156006,21.4649105072021,4.24307012557983,308.76297,110.92125,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2003,679499.38,1964380.0,,0.37454,0.131819322705269,6705.18,12.9,7434.07465031562,109.264152526855,78.5541915893555,23.0477905273438,22.4718704223633,4.83262014389038,328.13432,148.46574,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2004,678061.34,1964380.0,,0.37053,0.0758338123559952,7301.35,14.1,7849.66759649565,108.834548950195,79.7827072143555,23.7031497955322,22.0538291931152,4.51204013824463,383.11111,213.26139,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2005,676623.3,1964380.0,,0.38103,0.0314169824123383,8304.1,17.21,8671.75891885163,108.534042358398,80.6305389404297,24.130989074707,21.9037895202637,4.63395023345947,417.90546,243.34655,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2006,675185.26,1964380.0,,0.35298,0.0504711605608463,9437.14,19.52,9512.63575346699,108.129272460938,82.7013931274414,24.5689697265625,20.8243198394775,4.4931697845459,340.43454,179.6948,MX,Latin America & Caribbean ,Upper middle income,,,Sí,No
Mexico,2007,673747.22,1964380.0,,0.38039,0.136410132050514,9586.6,20.81,10134.3327129706,108.726860046387,84.0887069702148,25.1474304199219,19.8890705108643,4.47921991348267,351.25363,183.53859,MX,Latin America & Caribbean ,Upper middle income,1623259.0,614943.0,Sí,No
Mexico,2008,672309.18,1964380.0,,0.42416,0.16068996489048,10353.88,21.71,10523.7685427665,109.446380615234,86.0763092041016,25.7789402008057,17.3801593780518,4.60609006881714,343.53328,221.90985,MX,Latin America & Caribbean ,Upper middle income,2533477.0,1099363.0,Sí,No
Mexico,2009,670871.14,1964380.0,,0.45748,0.141515776515007,10632.1,26.34,8423.56933214711,110.722198486328,85.9423217773438,26.2105903625488,18.6651191711426,4.94933986663818,386.49816,238.37874,MX,Latin America & Caribbean ,Upper middle income,3127000.0,1224209.0,Sí,No
Mexico,2010,669433.1,1964380.0,,0.47353,0.0962913855910301,11244.42,31.05,9728.80078237782,110.995216369629,87.2729263305664,27.1670207977295,18.6425895690918,4.93695020675659,341.23898,181.95617,MX,Latin America & Caribbean ,Upper middle income,4581438.0,2062000.0,Sí,No
Mexico,2011,668208.3,1964380.0,,0.45268,0.25232720375061,11751.8,37.1763,10664.4944046282,111.058860778809,88.3800888061523,28.0361595153809,18.4210205078125,4.90405988693237,348.02663,184.89759,MX,Latin America & Caribbean ,Upper middle income,5869908.0,3250752.0,Sí,Sí
Mexico,2012,666983.5,1964380.0,,0.40284,0.296199023723602,12602.76,39.75,10744.1335229686,111.073516845703,90.6936187744141,29.3496494293213,18.0871906280518,4.88348007202148,250.69335,142.73078,MX,Latin America & Caribbean ,Upper middle income,5820515.0,2742011.0,Sí,Sí
Mexico,2013,665758.7,1964380.0,6.0,0.40806,0.302350997924805,13186.8,43.46,11216.800851866,110.109268188477,93.2623062133789,30.3301601409912,16.9059906005859,4.50858020782471,254.46546,137.55378,MX,Latin America & Caribbean ,Upper middle income,6328579.0,2728016.0,Sí,Sí
Mexico,2014,664533.9,1964375.0,6.3,0.41962,0.133970901370049,14167.62,44.3857,11391.3773510244,108.573143005371,97.3196868896484,31.2052898406982,18.8059406280518,5.06808996200562,262.92059,115.64111,MX,Latin America & Caribbean ,Upper middle income,7244039.0,2757667.0,Sí,Sí
Mexico,2015,663309.1,1964375.0,6.3,0.41477,0.117517560720444,14570.29,57.431,10021.2386124039,106.963432312012,100.982269287109,31.9718608856201,19.0187492370606,5.05087995529175,284.58114,120.92606,MX,Latin America & Caribbean ,Upper middle income,7920224.0,2757692.0,Sí,Sí
Mexico,2016,662031.5,1964375.0,19.1,0.37601,0.0276105776429176,15194.65,59.5404,9097.92397674769,106.391220092773,102.871368408203,38.589771270752,17.9393291473389,4.75795984268188,319.5511,140.29751,MX,Latin America & Caribbean ,Upper middle income,10762712.0,4637260.0,Sí,Sí
Mexico,2017,660753.8,1964375.0,19.1,0.31955,-0.0653025507926941,16177.94,53.0318,9649.27816772402,105.797607421875,105.11018371582,40.3390693664551,17.577299118042,4.39752006530762,273.56869,,MX,Latin America & Caribbean ,Upper middle income,14085799.0,10899344.0,Sí,Sí
Mexico,2018,659480.0,1964380.0,18.9,0.29816,-0.292850613594055,17182.13,56.6596,10084.7937553679,105.188163757324,105.964653015137,41.6382789611816,16.5778503417969,4.13945007324219,278.43618,,MX,Latin America & Caribbean ,Upper middle income,14013979.0,10309148.0,Sí,Sí
Mexico,2019,658200.0,1964380.0,18.9,0.27606,-0.306684851646423,18991.67,69.6321,10369.5553585271,105.095039367676,105.515609741211,43.0441398620605,,,282.18884,,MX,Latin America & Caribbean ,Upper middle income,17442803.0,12938722.0,Sí,Sí
Mexico,2020,656920.0,1960647.2,18.9,0.29191,-0.27033868432045,20363.28,71.4902,8841.2707511328,104.517730712891,102.58154296875,45.1654510498047,16.1958599090576,4.49967002868652,281.59287,,MX,Latin America & Caribbean ,Upper middle income,20386051.0,14994474.0,Sí,Sí
Mexico,2021,655640.0,1960647.2,18.9,0.27378,-0.3435437977314,21753.88,75.6265,10314.0506725979,103.358810424805,98.3202514648438,45.6506195068359,15.8831300735474,4.23823022842407,273.14814,,MX,Latin America & Caribbean ,Upper middle income,23729361.0,17865466.0,Sí,Sí
Mexico,2022,654370.0,1959142.3,19.0,0.25782,-0.281723529100418,21027.1,78.6322,11402.1410374782,102.004783630371,98.3576583862305,46.4061317443848,14.2361097335815,4.0658597946167,273.66785,,MX,Latin America & Caribbean ,Upper middle income,26601887.0,21488006.0,Sí,Sí
Mexico,2023,653087.841,1957193.9,19.0,0.26819,-0.198361441493034,,81.1832,13826.1306570122,101.420753479004,102.055458068848,47.474681854248,,,272.31856,,MX,Latin America & Caribbean ,Upper middle income,30662339.0,24980335.0,Sí,Sí
Mexico,2024,,,19.9,,,,,14157.9445835849,,,,,,,,MX,Latin America & Caribbean ,Upper middle income,34489749.0,28365067.0,Sí,Sí
Mongolia,2000,142639.0,1564120.0,,0.18757,-0.325786858797073,26.82,1.25565,476.02755082717,99.7920989990234,62.4367294311523,29.2760200500488,16.0747699737549,5.55037021636963,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2001,142559.0,1564120.0,,0.26749,,26.94,1.65324,524.453483552485,102.232551574707,69.4697723388672,33.2865905761719,,,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2002,142479.0,1564120.0,,0.25173,-0.115116655826569,27.45,2.03957,570.249213248399,102.581352233887,74.5482330322266,34.7981109619141,20.3115100860596,7.21078014373779,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2003,142399.0,1564120.0,,0.2518,-0.214628025889397,38.34,,643.168068921658,105.648582458496,82.2682495117188,36.878849029541,,,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2004,142319.0,1564120.0,,0.26777,-0.375969409942627,35.14,,794.154552001815,108.216423034668,88.4728012084961,39.5999908447266,13.5944499969482,4.32572984695435,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2005,142239.0,1564120.0,,0.23776,-0.373126298189163,39.99,,994.90010913241,96.1072006225586,92.1028823852539,43.4830207824707,,,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2006,142159.0,1564120.0,,0.19121,-0.489525705575943,53.23,,1329.89179579053,98.0709686279297,92.3052825927734,46.8148307800293,,,,,MN,East Asia & Pacific,Upper middle income,,,No,No
Mongolia,2007,142079.0,1564120.0,,0.23827,-0.537642061710358,112.66,9.0,1627.68787743359,96.4715576171875,,46.9772300720215,13.2864503860474,4.69013023376465,,,MN,East Asia & Pacific,Upper middle income,113012.0,,No,No
Mongolia,2008,141999.0,1564120.0,,0.33667,-0.523842573165894,95.92,9.8,2127.42678594737,98.8945388793945,,49.1745986938477,,,,,MN,East Asia & Pacific,Upper middle income,112077.0,,No,No
Mongolia,2009,141919.0,1564120.0,,0.30478,-0.663388073444366,100.08,10.0,1703.32756790019,109.426750183105,98.5075302124023,53.1806716918945,14.511420249939,5.14484977722168,,,MN,East Asia & Pacific,Upper middle income,116291.0,,No,No
Mongolia,2010,141839.0,1564120.0,,0.24438,-0.561575889587402,89.87,10.2,2625.21881402433,121.840103149414,91.1776885986328,56.0776786804199,14.7111396789551,4.64510011672974,,,MN,East Asia & Pacific,Upper middle income,119400.0,,No,No
Mongolia,2011,141827.86,1564120.0,,0.23054,-0.575659573078156,101.83,12.5,3736.04201455077,120.545547485352,,56.7482133834947,12.1508502960205,4.60902976989746,,,MN,East Asia & Pacific,Upper middle income,129270.0,,No,No
Mongolia,2012,141816.72,1564120.0,,0.23913,-0.626131415367126,127.91,16.4,4328.89001905655,115.839420097405,,61.3067016601562,14.4072303771973,5.19520998001099,,,MN,East Asia & Pacific,Upper middle income,130208.0,,No,No
Mongolia,2013,141805.58,1564120.0,13.8,0.23246,-0.539035797119141,162.96,17.7,4340.14310544449,107.682179792169,,64.8171691894531,15.367449760437,4.94077014923096,,,MN,East Asia & Pacific,Upper middle income,136370.0,1309.0,No,Sí
Mongolia,2014,141794.44,1564120.0,17.4,0.2234,-0.426087707281113,115.38,19.9424,4126.23975800524,99.8473218349628,,66.6792297363281,14.6681003570557,4.71484994888306,,,MN,East Asia & Pacific,Upper middle income,145898.0,1309.0,No,Sí
Mongolia,2015,141783.3,1564120.0,17.4,0.1564,-0.448192268610001,101.76,22.5,3838.92126989984,97.8139824176106,,70.3587265014648,13.5471096038818,4.22361993789673,,,MN,East Asia & Pacific,Upper middle income,160129.0,1309.0,No,Sí
Mongolia,2016,141772.2,1564120.0,17.4,0.18345,-0.0960112661123276,117.4,22.2658,3619.90026383792,97.2863818674059,,65.2477111816406,13.0631103515625,5.18310022354126,,,MN,East Asia & Pacific,Upper middle income,171694.0,1309.0,No,Sí
Mongolia,2017,141761.1,1564116.0,17.7,0.1342,-0.278352558612823,150.84,23.7143,3645.96708669551,94.4515595966861,,64.4055709838867,12.6456203460693,4.06897020339966,,,MN,East Asia & Pacific,Upper middle income,212205.0,17588.0,No,Sí
Mongolia,2018,141750.0,1564116.0,17.7,0.10161,-0.246418356895447,152.35,47.13,4107.64288528468,95.085682296023,91.2949725153641,65.1030502319336,13.1147419018324,,,,MN,East Asia & Pacific,Upper middle income,216444.0,17588.0,No,Sí
Mongolia,2019,141738.9,1564116.0,17.7,0.0927,-0.234439387917519,193.54,51.08,4347.54610314873,94.1334790567196,88.7463471502002,67.970817565918,10.3395645495832,,,,MN,East Asia & Pacific,Upper middle income,234722.0,33453.0,No,Sí
