country,year,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,countryCode,region,incomeLevel,occurrenceCount_publisher,gbif_member,ogp_membership
Germany,2018,357580.0,38.8,3.11011,1.52356374263763,111308.13,87.0371,48874.8595028454,102.645378112793,100.837303161621,69.1634292602539,10.9289703369141,4.88400983810425,5209.2143,DE,1,0,46343148.0,1,1
Germany,2019,357580.0,38.5,3.16701,1.49534583091736,113491.66,88.1345,47623.8656074829,102.547470092773,101.152557373047,72.705078125,11.0342197418213,5.02757978439331,5398.63462,DE,1,0,45825291.0,1,1
Germany,2020,357590.0,38.8,3.13136,1.31368815898895,112179.45,89.8129,47379.765194548,101.996658325195,101.307800292969,72.3894195556641,10.7882499694824,5.51600980758667,5390.05249,DE,1,0,45864621.0,1,1
Germany,2021,357590.0,38.5,3.12882,1.28911292552948,119603.62,91.4306,52265.6541620571,101.346549987793,101.203536987305,75.6655426025391,10.5845499038696,5.36734008789062,5520.57631,DE,1,0,50387943.0,1,1
Germany,2022,357600.0,38.7,3.13236,1.28929960727692,113976.3,91.6298,49686.1154582583,100.218132019043,100.81729888916,77.3656997680664,10.6917295455933,5.23916006088257,5787.44181,DE,1,0,56728276.0,1,1
Guinea,2007,245860.0,,-1.1511076495697559,-1.25723922252655,14.11,0.780025,650.148575304743,81.362548828125,32.752853919563506,8.27204990386963,10.478403674503529,1.5915576974164858,-3641.3275176071534,GN,4,2,0.0,1,0
Guinea,2008,245860.0,,-1.7149937509163267,-1.183345079422,12.04,0.92,703.532825784369,82.7527465820312,33.2380905151367,9.32559967041016,15.6947803497315,1.58112001419067,-4919.813238275494,GN,4,2,0.0,1,0
Guinea,2009,245860.0,,-1.2145724513127554,-1.04185616970062,11.83,0.94,662.185914665575,82.9110794067383,36.84535081060229,9.34879016876221,13.6039304733276,2.20725011825561,-3862.380112780607,GN,4,2,0.0,1,0
Guinea,2010,245860.0,,-0.8749114163153462,-1.12180197238922,11.55,1.0,659.235326211315,85.6168670654297,39.17866503592547,10.5439796447754,12.4387702941894,2.55118989944458,-3119.4745288927297,GN,4,2,0.0,1,0
Guinea,2011,245860.0,,-1.0800554299502676,-1.14293134212494,10.5,2.0,636.694958747648,89.3744888305664,36.7464790344238,10.6184597015381,14.2724199295044,2.28742003440857,-3507.0182972394086,GN,4,2,493.0,1,0
Guinea,2012,245860.0,,-0.72236730563225,-1.25816690921783,11.65,3.1,699.353377212197,91.4924621582031,36.8766899108887,10.0085697174072,9.69552040100098,1.83370995521545,-2558.3025310422727,GN,4,2,493.0,1,0
Guinea,2013,245860.0,21.4,-0.8152491129910664,-1.17050647735596,10.51,4.5,748.455020824734,93.5301284790039,43.80577941366698,10.4364004135132,14.1452102661133,2.63421010971069,-2840.2230986268464,GN,4,2,493.0,1,0
Guinea,2014,245860.0,21.4,-0.5840111599380906,-1.23807573318481,20.42,6.4,765.146999389279,95.1517791748047,38.5548782348633,10.8547201156616,12.0756196975708,2.42281007766724,-2249.1316872085235,GN,4,2,493.0,1,0
Guinea,2015,245860.0,21.4,-0.27260885497381193,-1.18544518947601,27.61,9.2,747.356966759448,104.64438126194506,51.858397892396006,20.995550665727777,11.6095399856567,2.51713991165161,-1439.8422423221045,GN,4,2,493.0,1,0
Guinea,2016,245860.0,21.4,-0.9390911539767488,-1.0659271478653,38.66,13.1,711.996509782316,93.1132583618164,49.073926966779275,14.404349683795182,15.831259727478,2.54450011253357,-2942.9838384973614,GN,4,2,493.0,1,0
Guinea,2017,245860.0,24.8,-0.4273813135122968,-1.08549392223358,36.5,18.7,833.598621691121,105.40173202765506,55.89159922312345,20.239250483929524,13.4363498687744,2.3203399181366,-1533.2116258714104,GN,4,2,9431.0,1,0
Guinea,2018,245860.0,24.8,-0.504779065252585,-1.02549612522125,27.85,21.83,933.273615633705,106.70161577240559,58.19848540683775,19.866298667335847,14.9808397293091,2.38432002067566,-1633.7390468022677,GN,4,2,36750.0,1,0
Guinea,2019,245860.0,24.8,-0.5123076164283166,-0.855751395225525,34.43,22.6255,1031.34146480732,103.68824975849617,54.74933411227178,18.911103883552734,12.4843502044678,1.85812997817993,-1572.600922875491,GN,4,2,40202.0,1,0
Guinea,2020,245860.0,24.9,-0.5179681717817208,-0.96909773349762,40.58,23.4499,1053.66097696415,100.474517822266,57.549533655471464,20.792460828796017,14.3359003067017,2.44806003570557,-1701.0896455075672,GN,4,2,41380.0,1,0
Guinea,2021,245860.0,26.1,-0.3186578973456605,-0.952450454235077,48.47,24.3044,1244.96550477914,102.70101989945016,56.8900448313381,22.272990003653028,11.5016680422659,2.04074820610586,-1151.5878838233152,GN,4,2,44588.0,1,0
Guinea,2022,245860.0,26.1,-0.3710610631480249,-0.914215862751007,47.18,24.6954,1416.59612011764,103.08326008155728,56.90596415690881,21.551463445177724,11.9496957293769,2.00722302981184,-1248.8055378569347,GN,4,2,49784.0,1,0
Iceland,2007,103000.0,,2.53294,1.78888738155365,382.37,90.6,69495.7267376825,98.5585098266602,106.327003479004,73.1370162963867,15.5190696716309,6.9443302154541,7175.58294,IS,1,0,133719.0,1,0
Iceland,2008,103000.0,,2.46414,1.82254898548126,423.6,91.0,56943.3704468563,98.4482421875,106.229942321777,73.5754699707031,11.1002998352051,7.03601980209351,7313.20175,IS,1,0,458705.0,1,0
Iceland,2009,103000.0,,2.59713,1.63136506080627,480.44,93.0,41301.273219718,98.4017105102539,106.478248596191,72.4675521850586,13.4195604324341,7.18984985351562,7841.17942,IS,1,0,458705.0,1,0
Iceland,2010,103000.0,,2.493168115472683,1.580402135849,568.75,93.39,43237.0729488958,98.8301391601562,108.819038391113,78.5030899047852,14.2312202453613,6.9442400932312,5593.205281063926,IS,1,0,458705.0,1,0
Iceland,2011,103000.0,,2.40367,1.5774759054184,548.23,94.8197,47714.5922308485,98.7551574707031,109.70686340332,79.9194183349609,13.4359703063965,6.78997993469238,7088.82137,IS,1,0,458705.0,1,0
Iceland,2012,103000.0,,2.6231755905958387,1.48314440250397,645.19,96.2098,45995.5478789467,98.8329925537109,113.517669677734,79.5824813842773,15.8849496841431,7.58223009109497,5849.666212650159,IS,1,0,458705.0,1,0
Iceland,2013,103000.0,2.7,1.69238,1.48298573493958,589.16,96.5468,49804.9829978371,98.7876205444336,122.033569335938,78.3723907470703,16.2046699523926,7.44868993759155,5739.72216,IS,1,0,458705.0,1,0
Iceland,2014,103000.0,2.3,1.93616,1.48536741733551,597.31,98.158,54576.7448146565,98.7708206176758,120.632568359375,80.3950881958008,16.6743297576904,7.6414098739624,5201.065721622767,IS,1,0,458705.0,1,0
Iceland,2015,103000.0,2.3,2.18138,1.46093690395355,615.26,98.2,52951.6815110898,98.6862182617188,119.807357788086,75.6419982910156,17.1551399230957,7.4579701423645,5603.3240037577025,IS,1,0,458705.0,1,0
Iceland,2016,103000.0,2.4,2.11011,1.34993553161621,674.43,98.24,61987.9263620283,98.9531784057617,117.122772216797,74.7006301879883,16.0048198699951,7.43219995498657,5404.905164328325,IS,1,0,458705.0,1,0
Iceland,2017,103000.0,2.5,2.08365,1.41358423233032,641.27,98.2552,72010.1490316258,98.8624114990234,115.741142272949,71.3372497558594,17.0771903991699,7.58385992050171,5979.72684,IS,1,0,812980.0,1,0
Iceland,2018,103000.0,2.5,2.00081,1.42581415176392,720.82,99.011,74452.1890731447,98.88671875,114.649406433105,69.3402328491211,17.2492198944092,7.56349992752075,5645.66563,IS,1,0,812980.0,1,0
Iceland,2019,103000.0,2.7,2.34018,1.48203492164612,680.46,99.5049,68452.23622306,98.8134307861328,112.034339904785,70.6093521118164,17.4431896209717,7.60129976272583,5545.8559879707855,IS,1,0,1005380.0,1,0
Iceland,2020,103000.0,2.8,2.4864,1.47592997550964,686.83,99.5328,59023.5663465778,98.5561218261719,110.487319946289,74.5906066894531,16.7979698181152,8.58382987976074,6223.310658449825,IS,1,0,1140648.0,1,0
Iceland,2021,103000.0,2.8,2.77875,1.59388387203217,751.67,99.687,69178.4046960961,98.5672912597656,115.156303405762,86.5232086181641,16.5910396575928,8.20907974243164,6941.30115,IS,1,0,1229149.0,1,0
Iceland,2022,103000.0,2.9,2.6004,1.5629870891571,765.6,99.8082,75121.0152280628,98.5116424560547,112.589393615723,84.985237121582,15.6550102233887,7.28923988342285,6863.54747,IS,1,0,1359310.0,1,0
Ireland,2007,70280.0,,1.23408,1.55425381660461,5507.74,61.1583,61396.417461176,103.308532714844,111.234497070312,58.3019905090332,13.2305898666382,4.71541023254395,2929.08877,IE,1,0,0.0,0,0
Ireland,2008,70280.0,,1.39126,1.49149310588837,5737.71,65.34,61353.1065629523,102.475601196289,111.293968200684,54.0174713134766,13.1343097686768,5.45828008651733,3256.66919,IE,1,0,0.0,1,0
Ireland,2009,70280.0,,1.61371,1.33218801021576,6354.6,67.38,52133.0909237885,102.795967102051,114.39266204834,56.503978729248,13.1332502365112,6.15610980987549,3139.86576,IE,1,0,93522.0,1,0
Ireland,2010,70280.0,,1.59477,1.34430372714996,6940.92,69.85,48679.4026820361,103.235488891602,118.096908569336,63.1264381408691,9.32332038879395,6.04836988449097,3116.61747,IE,1,0,1060320.0,1,0
Ireland,2011,70280.0,,1.55153,1.45015203952789,7200.18,74.89,52692.7813135606,103.378677368164,115.83373260498,67.7985916137695,12.3375701904297,5.77199983596802,3341.4018,IE,1,0,1704645.0,1,0
Ireland,2012,70280.0,,1.56028,1.53906953334808,7018.56,76.92,49411.7387476787,102.118339538574,117.75218963623,68.1972503662109,13.5224895477295,5.70777988433838,4873.66344,IE,1,0,2374743.0,1,0
Ireland,2013,70280.0,3.3,1.56908,1.50404286384583,7077.4,78.2477,52619.2123745817,101.958343505859,111.02307813587967,71.6995468139648,13.1515998840332,5.23177003860474,5141.73776,IE,1,0,2549983.0,1,0
Ireland,2014,70280.0,3.4,1.51798,1.59883308410645,7186.57,83.4917,57278.2590911107,101.542236328125,116.739097595215,73.813232421875,12.9699697494507,4.73554992675781,5290.95054,IE,1,0,3023140.0,1,1
Ireland,2015,70280.0,4.0,1.17974,1.52084052562714,6896.82,83.4948,64311.8234684057,101.184638977051,116.989868164062,77.2321472167969,12.9243097305298,3.62438011169434,5242.06636,IE,1,0,3836140.0,1,1
Ireland,2016,70280.0,4.0,1.17716,1.32955777645111,7148.95,83.5,64192.9418053178,101.341491699219,117.028717041016,77.5571365356445,13.3105401992798,3.65882992744446,5143.85544,IE,1,0,432363.0,1,1
Ireland,2017,70280.0,4.0,1.24866,1.26728880405426,7288.93,84.114,72198.1076995377,100.852783203125,125.307121276855,77.7806167602539,13.3671703338623,3.37737989425659,5114.19434,IE,1,0,1265452.0,1,1
Ireland,2018,70280.0,4.0,1.10698,1.37824308872223,7457.08,87.0001,80738.9628834696,101.03288269043,154.908294677734,77.2828826904297,13.3401899337769,3.30347990989685,4656.77702,IE,1,0,1338822.0,1,1
Ireland,2019,70280.0,4.0,1.16068,1.2575615644455,7999.14,87.0001,81810.1926481407,100.980857849121,138.091217041016,75.1799392700195,13.5306997299194,3.22984004020691,4961.4389,IE,1,0,1532806.0,1,1
Ireland,2020,70280.0,4.0,1.14551,1.43524384498596,8513.7,91.9999,86622.5067251295,101.368812561035,135.224670410156,74.6803131103516,11.9694595336914,3.19163990020752,5196.11055,IE,1,0,1712065.0,1,1
Ireland,2021,70280.0,4.0,1.11065,1.46342539787292,9437.0,96.4235,103961.976350649,99.9838485717773,135.252197265625,78.7776031494141,12.3323001861572,2.904629945755,5213.43167,IE,1,0,1781239.0,1,1
Ireland,2022,70280.0,4.0,0.96264,1.5485702753067,9254.27,96.6206,105234.511567597,99.6199417114258,133.150497436523,76.6049499511719,12.637243832838632,5.5054837132572425,5511.65804,IE,1,0,2279564.0,1,1
Luxembourg,2007,2590.0,,1.57165,1.5860413312912,220.51,78.92,107475.320297978,99.5173110961914,94.9079666137695,30.21041951134107,11.914692525999865,4.545567952800208,4618.93667,LU,1,0,0.0,0,0
Luxembourg,2008,2590.0,,1.54663,1.61668634414673,323.29,82.23,120422.137934157,99.1816101074219,95.75830078125,10.6716299057007,12.163563977205275,4.4252424948809,4725.37233,LU,1,0,0.0,1,0
Luxembourg,2009,2590.0,,1.58839,1.74351441860199,395.45,87.31,109419.746953106,95.14590094881055,97.09312701928998,33.85651248211394,11.111476095437656,4.535020909838788,4852.27924,LU,1,0,403715.0,1,0
Luxembourg,2010,2590.0,,1.42373,1.71641802787781,452.89,90.62,110885.991378721,98.0030136108398,100.080001831055,18.2021293640137,11.72196434202186,4.4104063228909265,5200.13851,LU,1,0,403715.0,1,0
Luxembourg,2011,2590.0,,1.42453,1.74265909194946,587.83,90.0299,119025.057203467,96.2988433837891,100.420967102051,28.018238686862876,11.028784917419419,4.490546740302117,5525.72816,LU,1,0,826556.0,1,0
Luxembourg,2012,2590.0,,1.20664,1.66362190246582,593.83,91.9499,112584.676270958,98.7363967895508,100.609519958496,19.117790222168,9.27455043792725,3.87815999984741,4401.98152,LU,1,0,919686.0,1,0
Luxembourg,2013,2590.0,37.3,1.23381,1.62242209911346,765.94,93.7765,120000.140729859,97.7293472290039,103.469413757324,31.206382859641344,12.064976604169022,4.4389120044545525,4661.60191,LU,1,0,932491.0,1,0
Luxembourg,2014,2590.0,34.9,1.217,1.64794015884399,876.26,94.6702,123678.702143275,97.3061294555664,104.596977233887,29.625166605666955,9.49374008178711,3.85569000244141,4782.93933,LU,1,0,933432.0,1,0
Luxembourg,2015,2590.0,32.5,1.25226,1.69270300865173,816.06,96.3767,105462.012584423,97.4022521972656,104.379188537598,20.2907104492188,9.33442974090576,3.76792001724243,4636.38043,LU,1,0,1270578.0,1,0
Luxembourg,2016,2590.0,42.0,1.2669,1.65589165687561,874.4,98.1367,106899.293549552,97.4095687866211,106.08519744873,19.9203605651856,12.274114278536825,4.433466656713958,4802.1785,LU,1,0,1275999.0,1,0
Luxembourg,2017,2590.0,40.9,1.23898,1.64544296264648,831.12,97.363,110193.213797228,96.7351989746094,106.78434753418,19.5990200042725,8.44626045227051,3.48645997047424,4969.23004,LU,1,0,1579964.0,1,0
Luxembourg,2018,2590.0,40.9,1.1718,1.73641335964203,911.61,97.0613,116926.759593905,97.3428497314453,106.983123779297,19.3915195465088,8.64328002929688,3.66211009025574,4754.92191,LU,1,0,1774750.0,1,0
Luxembourg,2019,2590.0,51.2,1.18177,1.69548451900482,955.34,97.1206,112696.649059674,98.3345489501953,106.946510314941,19.3969497680664,8.67642974853516,3.73606991767883,5090.81552,LU,1,0,1829783.0,1,0
Luxembourg,2020,2590.0,51.2,1.09584,1.79238891601562,980.18,98.4596,116860.02817236,98.6442489624023,107.078948974609,19.961389541626,8.19499015808105,3.85349988937378,4688.80483,LU,1,0,2833271.0,1,0
Luxembourg,2021,2590.0,51.3,1.0412,1.67725694179535,1075.91,98.6609,134965.815442152,98.4758377075195,106.482757568359,20.7341499328613,8.69032955169678,3.71989011764526,4939.08633,LU,1,0,2768395.0,1,0
Luxembourg,2022,2590.0,55.8,0.97653,1.77222788333893,1170.6,98.242,123719.658915996,99.484260559082,107.83975982666,21.032600402832,8.45038032531738,3.70599007606506,4879.24254,LU,1,0,2967526.0,1,0
Madagascar,2007,587040.0,,0.12091,-0.499808996915817,109.04,0.65,419.548001431865,129.294372558594,25.2112007141113,3.13453006744385,18.0445499420166,2.90274000167847,46.80207,MG,4,1,0.0,1,0
Madagascar,2008,587040.0,,0.11764,-0.684332251548767,82.64,1.65,512.579800058444,132.619201660156,27.4633598327637,3.23572993278503,16.2581405639648,2.55433988571167,45.1091,MG,4,1,0.0,1,0
Madagascar,2009,587040.0,,0.13054,-0.841211676597595,85.76,1.63,446.315238370592,140.266357421875,28.5682106018066,3.44889998435974,22.5858306884766,2.82512998580933,43.80387,MG,4,1,0.0,1,0
Madagascar,2010,587040.0,,0.09903,-0.995213866233826,80.16,1.7,450.009391645726,135.673193203157,49.755812413645586,3.61032855425362,18.6357054482013,2.28856151148168,50.26629,MG,4,1,1268.0,1,0
Madagascar,2011,587295.0,,0.09067,-1.06907939910889,96.42,1.9,506.163691559309,135.663024043331,34.1198081970215,3.99246757065153,19.7796993255615,2.38168001174927,49.14874,MG,4,1,18748.0,1,0
Madagascar,2012,587295.0,,-0.6360715684917462,-1.11727750301361,94.11,2.3,493.511162904211,136.435592632075,35.3920151133501,4.04987583552392,20.3257999420166,2.34067010879517,-2076.548286991997,MG,4,1,18748.0,1,0
Madagascar,2013,587295.0,1.9,-0.28010006312978586,-1.14748251438141,112.7,3.0,515.301589361832,136.436484265628,50.216928527885344,4.186720053214,13.9893798828125,1.77693998813629,-1068.7607646938568,MG,4,1,18748.0,1,0
Madagascar,2014,587295.0,1.9,0.01321,-1.32273769378662,113.92,3.7,505.684922503435,137.445786724101,35.8148702330413,4.68533144082284,18.9667701721191,2.3812301158905,-1182.2743715085544,MG,4,1,18748.0,1,0
Madagascar,2015,587295.0,1.9,-0.24400164806544,-1.33208250999451,106.35,4.17397,445.320069480568,138.833200771878,36.1207695007324,4.65904652237845,16.9629096984863,2.21011996269226,-1096.3560789423218,MG,4,1,36234.0,1,0
Madagascar,2016,587295.0,2.0,0.01264,-1.22864735126495,100.7,4.71366,453.970714522463,134.676592456536,36.0765113830566,4.6583858057243,19.8381805419922,2.68719005584717,23.87432,MG,4,1,38741.0,1,0
Madagascar,2017,587295.0,2.4,0.01275,-1.19451534748077,133.24,6.4,491.866848718929,139.186670285989,34.7709486382629,5.07525058069797,18.31610038186046,2.70137416707567,29.61421,MG,4,1,138728.0,1,0
Madagascar,2018,587295.0,2.3,0.10928793824205696,-1.21214354038239,124.8,7.7478,500.45718552916,132.689298160896,34.6266095687665,5.11877849200791,19.8180198669434,2.84409999847412,32.94427,MG,4,1,142739.0,1,0
Madagascar,2019,587295.0,2.3,-0.20228103487027338,-1.19339692592621,122.45,9.37944,499.818837622534,124.946579330031,32.8161749019587,5.28586006164551,17.9527918245618,3.01338389897728,-1167.7445447427417,MG,4,1,239867.0,1,0
Madagascar,2020,587295.0,3.1,-0.25061395519739516,-1.05303573608398,175.76,11.3547,450.771615201509,126.585803806645,58.32600988558319,5.17336117275841,18.691459592203916,3.25443385103636,-1144.945307329549,MG,4,1,315174.0,1,0
Madagascar,2021,587295.0,3.1,0.07491648547894392,-1.02791666984558,174.2,13.7459,483.469463351371,140.2656625108,34.1320359801924,5.3135678666922,20.0841370687581,3.19807542117225,-354.2502383175997,MG,4,1,335624.0,1,0
Madagascar,2022,587295.0,3.1,-0.12686504904347162,-0.972033023834229,156.66,18.5532,503.514533472879,132.887817840118,63.09289316237938,5.87562673022926,18.888550494762303,3.06772823003204,-613.1712569578722,MG,4,1,354852.0,1,0
Mauritania,2007,1030700.0,,-0.9724115192867324,-0.924703121185303,9.21,1.43361,1405.15016203368,94.5087280273438,37.56976374180895,3.95002007484436,12.969519145237292,1.9887117231639166,-3124.935762756995,MR,4,2,0.0,0,0
Mauritania,2008,1030700.0,,-1.0315516726780127,-1.00329864025116,4.44,1.87,1635.5630623124,91.1832809448242,18.5803203582764,4.07179021835327,11.598274802393373,1.4436005843932822,-3273.440707957719,MR,4,2,0.0,0,0
Mauritania,2009,1030700.0,,-0.9250645782380321,-0.925685346126556,7.3,2.28,1435.43010811893,97.033561706543,20.0069904327393,4.12409019470215,12.619981182193161,1.628964877048082,-3001.481664029445,MR,4,2,0.0,1,0
Mauritania,2010,1030700.0,,-0.8660724198677104,-0.985421478748322,5.23,4.0,1659.96369705455,97.8571652188966,20.4244003295898,4.66769636853479,12.706493800234998,1.6801653030251482,-2835.9985373782292,MR,4,2,178.0,1,0
Mauritania,2011,1030700.0,,-0.7468146337398247,-0.961429834365845,13.44,4.5,1931.19975525465,95.4359624506773,22.7523097991943,5.06647175812938,13.68274974823,2.33102011680603,-2673.862392962398,MR,4,2,178.0,1,0
Mauritania,2012,1030700.0,,-0.4537189867346898,-0.914369821548462,12.99,5.0,1859.11733247641,94.9017954032329,27.0638964405956,5.49335070425997,10.0176601409912,2.15821003913879,-1944.6093732851564,MR,4,2,178.0,1,0
Mauritania,2013,1030700.0,1.1,-0.5738446790180188,-0.994336724281311,15.17,6.2,1934.24103064714,93.6377057031555,30.2620419125702,5.79601450584933,11.4054298400879,2.29354000091553,-2216.7390649501926,MR,4,2,178.0,1,0
Mauritania,2014,1030700.0,1.1,-0.4006914733750677,-0.991944909095764,12.19,11.8,1713.00865264234,93.9026961891851,30.6988232872483,10.347162238563307,11.9051281040546,2.55796423507035,-1786.62235873694,MR,4,2,1812.0,1,0
Mauritania,2015,1030700.0,1.1,-0.24254774703259474,-1.06793129444122,14.3,17.6,1554.94897871782,96.699365333097,31.196307538775,5.88425001273035,12.8434937947395,2.82956598871445,-1290.668533982579,MR,4,2,1812.0,1,0
Mauritania,2016,1030700.0,1.1,-0.43306298798329423,-0.85434877872467,15.13,19.2328,1565.76575722696,88.6641926490124,32.187587041888,5.56245834327609,9.33061027526855,1.94405996799469,-1590.4111039193926,MR,4,2,1812.0,1,0
Mauritania,2017,1030700.0,1.1,-0.6422785511093121,-0.803241431713104,11.4,21.0172,1615.00401327323,87.8173094861384,31.7565696757394,5.15614020144375,10.9801095108695,1.8419485260246482,-2026.2318708622306,MR,4,2,5671.0,1,0
Mauritania,2018,1030700.0,1.1,0.01019,-0.825453996658325,16.72,22.967,1722.93528854073,90.2193039220816,35.5293425627344,5.13275480775448,11.129629951898824,2.3408691409461535,-1097.3703841557572,MR,4,2,5671.0,1,0
Mauritania,2019,1030700.0,1.1,-0.4918698638321184,-0.60952889919281,20.63,25.0978,1767.072710621,90.2671941351334,37.5793709898761,5.88823986461851,10.2280197143555,1.82317996025085,-1547.0759647799414,MR,4,2,12870.0,1,0
Mauritania,2020,1030700.0,1.1,-0.31773944600941917,-0.839177846908569,22.25,27.4262,1795.76459566714,93.8044664780786,36.0277030077074,5.97194330025359,9.72708988189697,1.802649974823,-1076.7060576631716,MR,4,2,14627.0,1,0
Mauritania,2021,1030700.0,1.1,-0.10592481220662964,-0.776139318943024,36.65,29.9707,1947.78918383313,99.6429640363972,58.80695260984791,26.017507198794373,9.10482025146484,1.891970038414,-565.9234604638914,MR,4,2,15956.0,1,0
Mauritania,2022,1030700.0,1.1,0.09849693681851268,-0.725075662136078,26.47,34.3001,1960.35240077424,94.54927415262065,57.352602836835885,28.724974161539848,4.84178018569946,1.38966000080109,13.043627814301544,MR,4,2,16561.0,1,0
Mexico,2007,1964380.0,,0.38039,0.136410132050514,9586.6,20.81,10134.3327129706,108.726860046387,84.0887069702148,25.1474304199219,19.8890705108643,4.47921991348267,351.25363,MX,2,3,614943.0,1,0
Mexico,2008,1964380.0,,0.42416,0.16068996489048,10353.88,21.71,10523.7685427665,109.446380615234,86.0763092041016,25.7789402008057,17.3801593780518,4.60609006881714,343.53328,MX,2,3,1099363.0,1,0
Mexico,2009,1964380.0,,0.45748,0.141515776515007,10632.1,26.34,8423.56933214711,110.722198486328,85.9423217773438,26.2105903625488,18.6651191711426,4.94933986663818,386.49816,MX,2,3,1224209.0,1,0
Mexico,2010,1964380.0,,0.47353,0.0962913855910301,11244.42,31.05,9728.80078237782,110.995216369629,87.2729263305664,27.1670207977295,18.6425895690918,4.93695020675659,341.23898,MX,2,3,2062000.0,1,0
Mexico,2011,1964380.0,,0.45268,0.25232720375061,11751.8,37.1763,10664.4944046282,111.058860778809,88.3800888061523,28.0361595153809,18.4210205078125,4.90405988693237,348.02663,MX,2,3,3250752.0,1,1
Mexico,2012,1964380.0,,0.40284,0.296199023723602,12602.76,39.75,10744.1335229686,111.073516845703,90.6936187744141,29.3496494293213,18.0871906280518,4.88348007202148,250.69335,MX,2,3,2742011.0,1,1
Mexico,2013,1964380.0,6.0,0.40806,0.302350997924805,13186.8,43.46,11216.800851866,110.109268188477,93.2623062133789,30.3301601409912,16.9059906005859,4.50858020782471,254.46546,MX,2,3,2728016.0,1,1
Mexico,2014,1964375.0,6.3,0.41962,0.133970901370049,14167.62,44.3857,11391.3773510244,108.573143005371,97.3196868896484,31.2052898406982,18.8059406280518,5.06808996200562,262.92059,MX,2,3,2757667.0,1,1
Mexico,2015,1964375.0,6.3,0.41477,0.117517560720444,14570.29,57.431,10021.2386124039,106.963432312012,100.982269287109,31.9718608856201,19.0187492370606,5.05087995529175,284.58114,MX,2,3,2757692.0,1,1
Mexico,2016,1964375.0,19.1,0.37601,0.0276105776429176,15194.65,59.5404,9097.92397674769,106.391220092773,102.871368408203,38.589771270752,17.9393291473389,4.75795984268188,319.5511,MX,2,3,4637260.0,1,1
Mexico,2017,1964375.0,19.1,0.31955,-0.0653025507926941,16177.94,53.0318,9649.27816772402,105.797607421875,105.11018371582,40.3390693664551,17.577299118042,4.39752006530762,273.56869,MX,2,3,10899344.0,1,1
Mexico,2018,1964380.0,18.9,0.29816,-0.292850613594055,17182.13,56.6596,10084.7937553679,105.188163757324,105.964653015137,41.6382789611816,16.5778503417969,4.13945007324219,278.43618,MX,2,3,10309148.0,1,1
Mexico,2019,1964380.0,18.9,0.27606,-0.306684851646423,18991.67,69.6321,10369.5553585271,105.095039367676,105.515609741211,43.0441398620605,16.28113455642552,4.295820585917305,282.18884,MX,2,3,12938722.0,1,1
Mexico,2020,1960647.2,18.9,0.29191,-0.27033868432045,20363.28,71.4902,8841.2707511328,104.517730712891,102.58154296875,45.1654510498047,16.1958599090576,4.49967002868652,281.59287,MX,2,3,14994474.0,1,1
Mexico,2021,1960647.2,18.9,0.27378,-0.3435437977314,21753.88,75.6265,10314.0506725979,103.358810424805,98.3202514648438,45.6506195068359,15.8831300735474,4.23823022842407,273.14814,MX,2,3,17865466.0,1,1
Mexico,2022,1959142.3,19.0,0.25782,-0.281723529100418,21027.1,78.6322,11402.1410374782,102.004783630371,98.3576583862305,46.4061317443848,14.2361097335815,4.0658597946167,273.66785,MX,2,3,21488006.0,1,1
Mongolia,2007,1564120.0,,0.23827,-0.537642061710358,112.66,9.0,1627.68787743359,96.4715576171875,67.39671260788253,46.9772300720215,13.2864503860474,4.69013023376465,-724.5214965659807,MN,0,3,0.0,0,0
Mongolia,2008,1564120.0,,0.33667,-0.523842573165894,95.92,9.8,2127.42678594737,98.8945388793945,63.86641809237838,49.1745986938477,13.123643512944199,3.6510015835725285,-970.6888828890264,MN,0,3,0.0,0,0
Mongolia,2009,1564120.0,,0.30478,-0.663388073444366,100.08,10.0,1703.32756790019,109.426750183105,98.5075302124023,53.1806716918945,14.511420249939,5.14484977722168,-211.6338289119367,MN,0,3,0.0,0,0
Mongolia,2010,1564120.0,,0.24438,-0.561575889587402,89.87,10.2,2625.21881402433,121.840103149414,91.1776885986328,56.0776786804199,14.7111396789551,4.64510011672974,-0.1634029089809701,MN,0,3,0.0,0,0
Mongolia,2011,1564120.0,,0.23054,-0.575659573078156,101.83,12.5,3736.04201455077,120.545547485352,80.65825183159447,56.7482133834947,12.1508502960205,4.60902976989746,452.64590471926476,MN,0,3,0.0,0,0
Mongolia,2012,1564120.0,,0.23913,-0.626131415367126,127.91,16.4,4328.89001905655,115.839420097405,85.30641169934874,61.3067016601562,14.4072303771973,5.19520998001099,325.12067418434526,MN,0,3,0.0,0,0
Mongolia,2013,1564120.0,13.8,0.23246,-0.539035797119141,162.96,17.7,4340.14310544449,107.682179792169,82.94398714206824,64.8171691894531,15.367449760437,4.94077014923096,-232.50859732691606,MN,0,3,1309.0,0,1
Mongolia,2014,1564120.0,17.4,0.2234,-0.426087707281113,115.38,19.9424,4126.23975800524,99.8473218349628,80.88370131701227,66.6792297363281,14.6681003570557,4.71484994888306,-461.7372127194212,MN,0,3,1309.0,0,1
